title,artist,album,year,genre,label,file_path,tempo,timbre
Music (Body Mix),Elgato,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/101-elgato--music_(body_mix)-cmc.mp3,80.74951171875,"-191.4258,37.66331,11.999463,36.0556,6.7171063,14.201671,-0.81429505,-0.7743065,-1.8191901,2.2785404,1.8468963,0.94205534,-4.224796,5.8581414,7.0149627,13.205144,5.7817435,2.0121796,-1.3590424,3.4088001"
Cool Story Bro,Untold,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/102-untold--cool_story_bro-cmc.mp3,129.19921875,"-140.3423,50.61985,2.5861566,9.440292,6.500138,11.325799,3.2711823,9.075151,0.22217336,6.14746,3.2507033,8.172687,2.8566952,6.136724,-0.21706009,4.434727,-2.0588322,0.8497223,-0.8586243,2.7167146"
Potchla Vee,Blawan,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/103-blawan--potchla_vee-cmc.mp3,92.28515625,"-117.54846,85.95557,18.44765,19.00961,6.3952713,13.839336,2.000016,1.3762311,-2.6207383,7.155535,1.0783621,7.6623588,2.4179974,3.2357972,-1.0713894,2.7145429,-6.0716977,2.6561253,-0.94616705,1.9108707"
Stifle,Pearson Sound,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/104-pearson_sound--stifle-cmc.mp3,129.19921875,"-162.59639,31.813488,12.293446,19.203798,2.5887203,21.025787,6.030582,5.3597145,6.539422,9.128276,4.288986,14.602152,-3.0822012,5.0273733,-2.0589206,11.704708,4.599508,15.131548,6.2294035,5.255181"
Twice,Joe,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/105-joe--twice-cmc.mp3,117.45383522727273,"-109.76435,72.26894,19.746553,-2.3594792,-1.8030602,2.5349567,-6.868069,-1.2450237,-0.9465653,-1.4589238,-3.6716857,7.6021023,-2.8601925,3.7983892,-2.1631818,2.5042455,-0.9694561,4.834581,-3.7840958,0.103265435"
Brunk,Randomer,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/106-randomer--brunk-cmc.mp3,135.99917763157896,"-157.64653,71.3122,-5.1026235,27.910728,4.3442664,20.105562,-0.7707048,6.26949,2.4942715,2.8142223,-2.7947102,7.139591,-3.370705,3.1200695,1.806188,1.4593288,0.5330029,1.6871967,-1.1145053,1.2997782"
Runout,Pangaea,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/107-pangaea--runout-cmc.mp3,135.99917763157896,"-79.098564,107.024506,-11.502656,34.68998,7.7077217,12.93378,1.4971987,7.214819,-1.713185,4.656718,-0.35200363,2.4922712,-2.0273802,3.3397646,-2.588767,1.5373405,-1.8452387,3.320043,0.27483007,3.5438764"
Bijoux,Cosmin TRG,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/108-cosmin_trg--bijoux-cmc.mp3,123.046875,"-112.93209,84.16109,16.777983,37.105656,-1.3029635,15.903895,1.3621631,13.457454,1.3539323,4.419326,-0.4357373,4.85932,-1.6415558,2.231736,1.4011606,7.1751294,0.57124305,4.8942037,1.5163827,3.7625978"
Sub Zero,D1,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/109-d1--sub_zero-cmc.mp3,92.28515625,"-152.28233,52.739,14.153701,17.62169,16.426807,29.0738,20.441034,18.691671,7.2087126,8.468169,2.443788,5.7458878,0.8499264,4.6348314,0.5607218,4.100413,0.25499207,2.8841116,0.24138728,4.6866536"
Fuk Tha 101,Addison Groove,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/110-addison_groove--fuk_tha_101-cmc.mp3,92.28515625,"-144.92978,102.605606,7.9252014,27.276958,17.098999,16.812403,5.00827,10.368399,-2.3076155,6.3301525,1.6480361,6.3494973,1.1148208,4.917711,3.8029213,5.080873,1.9170125,7.0941644,4.85079,6.9014826"
Give A Man A Rod (2nd Version),James Blake,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/111-james_blake--give_a_man_a_rod_(2nd_version)-cmc.mp3,92.28515625,"-211.1668,105.51773,28.411602,21.549313,13.67357,17.601479,9.680859,6.92184,1.6624502,7.563531,3.434307,1.5307583,-5.4910483,2.8980143,-0.22951506,-3.3483644,-1.1945865,1.5341178,-2.4171846,1.6587393"
Sun Dance,Peverelist,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/112-peverelist--sun_dance-cmc.mp3,129.19921875,"-142.13255,44.680656,17.877243,18.233871,-0.11487737,6.183226,-1.3703734,3.6558292,-2.2915812,1.8365747,1.9883177,3.4152765,0.33724222,5.8405757,13.439582,15.932401,11.185762,5.4450836,-5.661868,3.576168"
You And I,Pangaea,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/201-pangaea--you_and_i-cmc.mp3,135.99917763157896,"-233.07986,60.43305,32.51574,35.117443,24.251356,20.218815,4.9956756,13.071977,2.101824,8.288228,3.375347,9.964388,1.9968995,7.12028,0.6470362,5.4652195,2.1453612,3.3450556,-2.5074334,4.600569"
Test Signal,Untold,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/202-untold--test_signal-cmc.mp3,71.77734375,"-191.75418,87.95365,-21.06804,25.345545,13.169293,14.278884,4.289248,9.952414,8.596355,5.240105,3.437138,3.7455096,-2.956413,-3.775293,-1.8465066,3.4518058,-1.179923,-3.6642282,-3.699318,-0.33088234"
Fram,Blawan,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/203-blawan--fram-cmc.mp3,135.99917763157896,"-107.62782,90.902534,23.533937,17.112774,-9.235551,9.107096,4.055703,8.228712,1.0410287,9.725492,-0.86999035,4.69083,0.11510517,3.6840312,1.6165457,5.0325637,0.35532248,1.8005493,-1.3141671,0.6976512"
Buzzard And Kestrel,James Blake,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/204-james_blake--buzzard_and_kestrel-cmc.mp3,143.5546875,"-204.88283,52.48132,20.325743,17.410948,9.849678,4.7498946,-2.2849038,4.4139433,-4.7950783,2.8929234,-4.3977904,1.6505796,-6.1412354,4.979274,-6.444813,3.4486027,-1.6539359,3.9481957,-2.7541068,4.736364"
I Can't Stop This Feeling,Untold,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/205-untold--i_cant_stop_this_feeling-cmc.mp3,135.99917763157896,"-179.59525,71.24234,5.9660034,24.09584,7.379972,21.10396,7.1585016,14.592959,11.124097,12.852301,2.6110408,10.843292,3.209779,6.503609,7.128308,7.9762735,-0.484041,2.7145436,0.81422997,5.205507"
Rut,Joe,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/206-joe--rut-cmc.mp3,92.28515625,"-174.55304,29.268686,36.205532,24.118528,5.708459,20.153666,-3.3682492,9.757108,2.5593028,8.2696085,6.1404967,9.764746,1.3841559,1.3026643,0.44947836,1.2432257,-1.0981086,-0.5151696,1.8956382,-0.12572882"
Blimey,Ramadanman,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/207-ramadanman--blimey-cmc.mp3,92.28515625,"-290.79105,67.18141,25.281155,20.589712,10.90009,9.570093,4.3874664,6.6756787,-2.0931804,1.6609274,-0.58641183,4.3463106,-1.054683,0.37934443,-2.840368,-0.73144495,-2.9823332,-0.1040943,-4.635661,-2.1943727"
Put You Down,TRG,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/208-trg--put_you_down-cmc.mp3,92.28515625,"-133.24025,77.73392,13.812581,17.80937,9.518473,10.464817,-1.995122,4.5160503,4.7549624,6.0628304,1.5786593,5.6819825,5.367726,6.3124375,0.8230557,5.8962493,3.0264678,4.4316,2.71926,8.655616"
Level Crossing,Joe,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/209-joe--level_crossing-cmc.mp3,92.28515625,"-139.4558,62.19711,6.0605593,22.422878,4.9997363,19.09024,-4.3131127,7.074665,-5.373782,4.04497,2.2993302,5.296728,-0.5833697,3.070913,-0.3774137,4.0390825,3.793442,2.9786944,-0.75258636,0.6221056"
Why,Pangaea,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/210-pangaea--why-cmc.mp3,95.703125,"-126.902,90.78729,29.504229,33.9647,13.053052,20.211422,8.137373,13.640644,3.677438,11.704289,3.5887482,5.9792376,2.1597722,2.8827817,-0.9775193,3.9314272,-3.120217,3.5489373,-4.236266,3.6495953"
Broken Heart (Martyn's DCM Remix),TRG,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/211-trg--broken_heart_(martyns_dcm_remix)-cmc.mp3,135.99917763157896,"-64.61742,76.48885,13.154858,17.66703,-12.987894,7.125227,-4.662139,7.5131655,-2.1041884,4.468879,-0.28931868,7.33477,1.2178597,0.9838609,-2.0930624,1.1582286,-4.7714047,-3.0992918,-6.751512,6.555914"
Don't Change For Me,Ramadanman,116 And Rising (Hessle Audio),2011,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/116 & Rising (HESCD001) [Compilation 2CD] (2011)/212-ramadanman--dont_change_for_me-cmc.mp3,92.28515625,"-126.481606,57.822758,5.975833,15.175974,-4.6628633,1.4141667,-1.1900365,0.34848922,-6.8663316,1.0206527,-7.605548,1.768417,-9.753061,-0.28800458,-8.507629,1.218614,-3.8510046,1.6478995,-4.520265,2.0132635"
Dust March,Bandshell ,Dust March EP,2012,,Hessle Audio,"/mnt/d/MIR_music/Hessle/Bandshell - Dust March EP (HES021,v0)/01 - Bandshell - Dust March.mp3",107.666015625,"-196.58023,99.63617,6.7855678,15.925944,16.733107,16.120611,11.708916,11.840296,4.3937445,9.348774,9.326118,10.993657,5.8585343,2.3165164,-1.3817495,9.492052,7.313067,2.9523704,-1.4856147,3.302296"
Rise Em,Bandshell ,Dust March EP,2012,,Hessle Audio,"/mnt/d/MIR_music/Hessle/Bandshell - Dust March EP (HES021,v0)/02 - Bandshell - Rise Em.mp3",103.359375,"-109.445915,34.860847,-6.4969606,16.867832,-3.6252089,13.902198,-1.9874362,6.0216465,1.3522426,7.1752124,-1.0516512,-2.5964384,-5.093804,3.7272093,-3.333035,4.410089,-5.238562,5.9513392,-1.0471529,9.789135"
Metzger,Bandshell ,Dust March EP,2012,,Hessle Audio,"/mnt/d/MIR_music/Hessle/Bandshell - Dust March EP (HES021,v0)/03 - Bandshell - Metzger.mp3",103.359375,"-237.50484,93.45157,30.2539,46.906353,7.678861,21.77237,3.2522523,20.049166,-0.7450416,13.54606,9.131839,6.629388,3.6332502,-1.3443776,1.9861133,2.8808932,6.6952205,3.524643,-0.55810165,3.615404"
Dog Sweater,Bandshell ,Dust March EP,2012,,Hessle Audio,"/mnt/d/MIR_music/Hessle/Bandshell - Dust March EP (HES021,v0)/04 - Bandshell - Dog Sweater.mp3",129.19921875,"-176.04208,55.198196,-5.150124,22.860899,7.2087274,24.993858,-3.1028092,15.393329,-10.855488,7.777194,9.589034,13.243302,4.557722,-5.868412,-1.1827385,3.3654826,4.0164065,2.2317393,-2.077415,2.2920551"
Marius,Batu,Marius EP,2017,Other,Hessle Audio,/mnt/d/MIR_music/Hessle/Batu - Marius EP [HES030]/01 Marius.mp3,123.046875,"-149.16438,75.90924,0.51778024,1.2808814,8.669686,10.304654,-6.0056252,10.163764,8.210788,14.342488,3.2657611,4.482589,-0.7774822,5.070313,-0.14534388,4.4747148,2.107449,6.94173,3.2172174,0.8473632"
Off Court,Batu,Marius EP,2017,Other,Hessle Audio,/mnt/d/MIR_music/Hessle/Batu - Marius EP [HES030]/02 Off Court.mp3,123.046875,"-154.00932,82.53398,28.340384,17.777485,7.406669,17.913944,-1.8960446,4.8254824,3.116416,10.500588,11.061164,9.7157545,8.402085,3.6212077,1.6875247,5.8030972,0.59186757,10.429283,4.080612,5.638842"
Nosema,Batu,Marius EP,2017,Other,Hessle Audio,/mnt/d/MIR_music/Hessle/Batu - Marius EP [HES030]/03 Nosema.mp3,129.19921875,"-183.47359,115.338806,26.620092,25.781744,17.654219,9.47574,3.0519335,5.9381022,-4.643221,-3.9293365,-1.298805,1.2085391,-1.1719497,0.98384506,-0.44720277,1.7981992,-1.6004156,2.0733988,1.4100469,2.4613183"
Don't,Batu,Marius EP,2017,Other,Hessle Audio,/mnt/d/MIR_music/Hessle/Batu - Marius EP [HES030]/04 Don't.mp3,112.34714673913044,"-188.98372,108.65246,-9.648239,6.4070005,-15.332806,-6.30962,-14.056628,-3.5849278,-11.84137,-5.7119446,-13.502513,-6.8242006,-14.084869,-10.861802,-13.662127,-8.931197,-9.173056,-2.8156152,-5.3611703,1.3512897"
Inkjet,Beatrice Dillon & Call Super,Inkjet / Fluo,2017,House,Hessle Audio,/mnt/d/MIR_music/Hessle/Beatrice_Dillon_and_Call_Super-Inkjet_-_Fluo-(HES031)-WEB-2017-USR/01-beatrice_dillon_and_call_super-inkjet.mp3,129.19921875,"-125.31168,52.155407,16.452324,18.151403,16.3159,12.582442,15.65604,15.404112,9.698157,11.833358,5.605305,8.101469,1.6499656,9.212463,2.2999308,5.8129597,-0.9877526,6.600139,0.2604606,4.1878695"
Fluo,Beatrice Dillon & Call Super,Inkjet / Fluo,2017,House,Hessle Audio,/mnt/d/MIR_music/Hessle/Beatrice_Dillon_and_Call_Super-Inkjet_-_Fluo-(HES031)-WEB-2017-USR/02-beatrice_dillon_and_call_super-fluo.mp3,129.19921875,"-157.41124,58.90712,23.775063,28.107843,15.0585375,23.952475,10.960856,8.8457365,7.243352,8.909051,1.019736,6.453841,-0.33674613,1.6351511,-2.3244855,1.3790972,-2.1047134,0.5645888,-0.9194838,-3.0611775"
Fram,Blawan,Fram / Iddy,2010,Drum & Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Blawan - Fram + Iddy [HES013]/01 Fram.mp3,135.99917763157896,"-108.45647,91.31889,23.468773,17.226395,-9.285357,9.1019535,4.027129,8.250927,1.0515519,9.744894,-0.89635277,4.6985927,0.11042089,3.682366,1.6065364,5.0447197,0.3674509,1.786646,-1.3178433,0.6937354"
Iddy,Blawan,Fram / Iddy,2010,Drum & Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Blawan - Fram + Iddy [HES013]/02 Iddy.mp3,135.99917763157896,"-85.22859,75.41128,8.880656,30.489103,-2.7509115,18.541899,-6.4287963,8.505882,0.2085345,5.414661,2.3428361,5.284553,-3.7592144,3.1413698,-0.27935228,3.3262877,-2.0848308,2.5323987,-0.96697605,0.6729295"
Not Stochastic,Bruce,Not Stochastic,2014,TECHNO / HOUSE,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - 2014 - Not Stochastic [HES027]/01 - Bruce - Not Stochastic.mp3,135.99917763157896,"-109.47413,53.58837,-1.7333772,28.422447,-8.468565,15.697666,-14.199485,7.5250726,0.59211415,21.678291,13.242355,26.769938,15.747597,14.352952,3.1371891,1.6067941,-5.036723,9.095999,1.1275308,3.895914"
Trip,Bruce,Not Stochastic,2014,TECHNO / HOUSE,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - 2014 - Not Stochastic [HES027]/02 - Bruce - Trip.mp3,78.30255681818181,"-331.4943,111.321106,22.013113,34.919193,4.6606736,18.876133,2.176848,-0.24138087,8.359003,-7.244429,-7.285417,0.62353957,2.6046405,1.8790029,8.096984,6.0269117,-4.6796827,-4.5406833,-3.2252412,-3.0680351"
My Legs Wouldn't Go Quick Enough,Bruce,Not Stochastic,2014,TECHNO / HOUSE,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - 2014 - Not Stochastic [HES027]/03 - Bruce - My Legs Wouldn't Go Quick Enough.mp3,129.19921875,"-275.54938,98.47866,39.855186,21.933262,15.919068,23.012003,7.758715,9.773353,3.984978,8.941088,3.8416107,5.796097,0.37937304,7.403109,3.5775082,3.4881456,-1.3457577,1.3469592,1.3240508,2.15846"
Elo,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-01 Elo.mp3,123.046875,"-130.25671,80.643936,24.243725,17.85222,4.542713,12.931984,1.7543927,11.728568,-4.191607,10.350714,-0.48572934,9.669816,-1.9938895,3.5138378,-1.8420683,3.0111933,1.4937341,2.6859465,3.0517519,4.2367797"
Cacao,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-02 Cacao.mp3,117.45383522727273,"-193.34918,93.19607,46.903957,43.98413,28.765991,22.601685,16.952877,18.566986,5.2328377,8.865452,4.5285487,12.119251,3.5833337,4.709621,5.533874,5.5940123,2.694014,4.3563027,5.2358327,1.723227"
Ore,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-03 Ore.mp3,89.10290948275862,"-207.68839,107.27587,9.312197,15.625733,13.827276,13.977827,12.278942,10.763685,6.743441,10.149938,4.3731256,5.7637696,6.6503296,5.7064133,6.3583965,5.759325,7.4408364,4.4540477,-0.67859584,2.2890074"
Meek,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-04 Meek.mp3,123.046875,"-155.1825,62.128353,22.676659,28.930199,22.25554,16.253838,7.7097926,13.395769,9.473501,4.568561,9.815766,9.136644,7.3320475,7.923503,-2.4073067,4.4243703,-6.3894176,0.3615779,-2.4592419,5.3258677"
Torn,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-05 Torn.mp3,86.1328125,"-213.31868,109.38599,-1.061702,1.9385148,-7.8378673,6.6459813,2.1790738,2.214851,-3.686836,-0.8332062,-6.5345902,-1.2792827,-4.7825346,-1.0750201,-2.0195637,-2.673876,-2.5649595,1.4145663,-1.4193691,0.48206523"
What,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-06 What.mp3,129.19921875,"-82.92145,87.50299,-8.500695,14.665387,8.633286,17.116182,8.594556,10.662135,7.3679233,8.46175,-0.58605695,8.619397,11.9845495,11.636113,5.3422804,9.110128,1.3075703,-0.74366504,-2.5766392,4.7922807"
Baychimo,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-07 Baychimo.mp3,112.34714673913044,"-179.09021,74.50962,20.438,36.594025,13.941351,18.676607,13.609756,12.342345,8.246693,13.34116,5.5039654,2.7215047,1.1988429,3.7032256,-0.11116538,1.4616045,-1.7939363,-0.35480177,-1.4481184,-0.16690345"
Patience St Pim,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-08 Patience St Pim.mp3,112.34714673913044,"-157.29002,84.223694,15.419971,21.241245,-9.937409,6.2020845,-2.3150992,10.8124695,1.3625368,9.901517,5.0591035,7.3449793,2.8506815,6.8049726,-1.4750155,1.9363844,0.3779815,0.491738,-2.6422715,2.4064841"
It'll Pass,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-09 It'll Pass.mp3,135.99917763157896,"-184.87337,61.070953,4.826126,32.299778,14.128744,15.138888,1.9838464,14.183693,9.123588,7.2871423,0.9293572,8.442378,2.8382912,4.465184,1.0851617,4.88428,-0.37587368,5.802818,5.8915234,0.026844708"
Æon,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-10 Æon.mp3,123.046875,"-155.01122,101.39731,11.798729,14.063511,-0.68309426,0.39748636,-0.8622416,-6.1907454,-8.224173,-4.0834107,-5.9266543,-3.3002815,0.38943133,-4.508221,1.1705413,-2.0990722,-0.5623917,3.6736512,2.7646403,4.3876004"
Serotonin Levels Low,Bruce,Sonder Somatic,2018-10-26,Танцевальная музыка,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce - Sonder Somatic/1-11 Serotonin Levels Low.mp3,89.10290948275862,"-222.13643,86.17678,24.508457,28.140545,21.832716,21.16687,8.959818,12.763412,1.5144372,7.0536623,3.752446,4.962914,2.109853,6.1183195,1.5541989,3.5465424,1.7557606,0.40572727,-4.2076626,-2.3301349"
Steals,Bruce,Steals,2016,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce--Steals-(HES029)-WEB-2016-WUS/01-bruce--steals-wus.mp3,123.046875,"-144.72458,93.30711,40.571346,8.211691,18.758205,9.305416,6.7890773,1.2355418,4.8523746,2.8119776,-0.2987953,7.800725,-2.917945,4.9307218,0.040595956,6.0504475,-3.897893,2.4105015,-2.7770815,1.6299607"
Relevant Again,Bruce,Steals,2016,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce--Steals-(HES029)-WEB-2016-WUS/02-bruce--relevant_again-wus.mp3,103.359375,"-216.70996,107.467804,52.08194,44.522827,26.082708,21.205517,14.723057,8.015072,10.145197,6.542728,1.8103693,7.161889,0.7399806,4.0333347,1.2033033,-1.1348335,-1.9619367,1.6471936,-0.95839125,1.5831937"
Petal Pluck,Bruce,Steals,2016,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Bruce--Steals-(HES029)-WEB-2016-WUS/03-bruce--petal_pluck-wus.mp3,83.35433467741936,"-357.6511,98.699814,83.02839,44.089886,28.77663,8.909108,0.060732488,6.662214,9.542138,8.617638,1.6654384,0.7538223,-3.8750453,0.8995051,0.8211991,3.8348172,2.0129158,2.6220796,0.21227871,2.9583914"
Tonight,Elgato,Tonight / Blue,2010,Dubstep,Hessle Audio,/mnt/d/MIR_music/Hessle/Elgato - 2010 - Tonight  Blue [HES015]/01 Tonight.mp3,172.265625,"-221.1244,96.42922,2.6916642,24.34259,6.6388535,4.6603265,1.7189282,7.4791207,6.564434,7.9253945,-1.7597935,0.9125129,-2.1699386,-3.5043104,-1.1367959,3.159134,0.08988514,7.967273,1.7626384,4.3117743"
